Drug,Symptom,Count
pimozide,dystonic,3
t,embolization,3
t,renal,3
t,failure,3
pa,embolization,3
ifn,symptom,3
pa,renal,3
pa,failure,3
fluorouracil,reactions,3
fluorouracil,allergic,3
b,toxicity,3
inhibitor,cough,3
hydroxyurea,interstitial,3
hydroxyurea,pneumonitis,3
hydroxyurea,essential,3
phenol,visual,3
rifampicin,failure,3
colchicine,fmf,3
methotrexate,infiltrates,3
dexamethasone,toxicities,3
yohimbine,raynaud,3
yohimbine,',3
yohimbine,s,3
yohimbine,phenomenon,3
gentamicin,failure,3
gentamicin,renal,3
thiazide,hypercalcemia,3
magnesium,hepatotoxicity,3
vrc,angio,3
trisalicylate,hepatotoxicity,3
levamisole,leukoencephalopathy,3
paclitaxel,lung,3
lithium,episode,3
lithium,dyskinesia,3
lithium,s,3
calcipotriol,allergic,3
-,active,3
vinorelbine,siadh,3
rifampicin,adrenal,3
lithium,epstein,3
lithium,',3
lithium,anomaly,3
rifampicin,insufficiency,3
lithium,congenital,3
lithium,heart,3
lithium,defect,3
azathioprine,myelosuppression,3
glyburide,hypoglycemia,3
thiopurine,myelosuppression,3
tobramycin,eosinophilia,3
etanercept,uveitis,3
interferon,akathisia,3
ifosfamide,encephalopathy,3
-,ectropion,3
cs,infantum,3
cs,leishmania,3
1b,syndrome,3
1b,nephrotic,3
propafenone,dizziness,3
propafenone,ataxia,3
cisplatin,coronary,3
clozapine,rhabdomyolysis,3
griseofulvin,systemic,3
acetazolamide,renal,3
acetazolamide,failure,3
acetazolamide,glaucoma,3
risperidone,mitochondrial,3
theophylline,intoxication,3
risperidone,disorder,3
-,artery,3
spironolactone,diarrhoea,3
hyaluronate,arthritis,3
sodium,arthritis,3
clioquinol,amnesia,3
5,ectropion,3
leuprorelin,pneumonitis,3
ritonavir,toxicity,3
mp,interstitial,3
bicalutamide,cancer,3
bicalutamide,pneumonitis,3
interferon,hypothyroidism,3
penicillamine,dystonia,3
olanzapine,leukopenia,3
alpha,hypothyroidism,3
ritalin,glaucoma,3
cs,visceral,3
fenoprofen,aplasia,3
-,monocytosis,3
tiagabine,epilepticus,3
csf,monocytosis,3
tiagabine,status,3
tiagabine,convulsive,3
sulfamethoxazole,-,3
actinomycin,hepatotoxicity,3
clofazimine,enteropathy,3
alpha,autoimmune,3
gemcitabine,cancer,3
cyclosporine,syndrome,3
-,viral,3
alpha,viral,3
c,hus,3
mitomycin,hus,3
propofol,pancreatitis,3
propofol,cushing,3
propofol,',3
propofol,s,3
proton,edema,3
pump,edema,3
inhibitors,edema,3
omeprazole,edema,3
triamcinolone,macular,3
troglitazone,hepatotoxicity,3
dofetilide,de,3
valproate,epilepsy,3
captopril,eosinophilia,3
valproate,epilepticus,3
phenytoin,reactions,3
valproate,status,3
amiodarone,tachycardia,3
valproate,hypotension,3
clozapine,polyserositis,3
chemotherapy,sarcoma,3
colchicine,acute,3
gemcitabine,radiation,3
mirtazapine,hyponatremia,3
gemcitabine,recall,3
olanzapine,schizophrenia,3
deoxycholate,cardiac,3
valproate,disorders,3
valproate,endocrine,3
valproate,reproductive,3
olanzapine,neutropenia,3
methotrexate,lung,3
cephalosporin,coagulopathy,3
acetate,pneumonitis,3
rifabutin,corneal,3
ritodrine,rhabdomyolysis,3
nevirapine,-,3
-,disorders,3
rituximab,pulmonary,3
ifn,disorders,3
disulfiram,syndrome,3
flutamide,syndrome,3
flutamide,withdrawal,3
venlafaxine,incontinence,3
sertraline,toxicity,3
adriamycin,cardiomyopathy,3
mp,edema,3
propranolol,rhythm,3
lithium,failure,3
nevirapine,sjs,3
drug,stevens,3
drug,johnson,3
naloxone,of,3
nitrofurantoin,pneumonia,3
vigabatrin,constriction,3
calcium,encephalopathy,3
ifn,macular,3
fludarabine,lymphocytic,3
fludarabine,chronic,3
carbamazepine,hyperammonemia,3
-,myelocytic,3
sodium,contact,3
sodium,dermatitis,3
bisulfite,contact,3
uft,scleroderma,3
bisulfite,dermatitis,3
enzymes,vomiting,3
hopantenate,encephalopathy,3
interferon,mellitus,3
interferon,diabetes,3
mesalamine,pancreatitis,3
chemotherapy,the,3
colchicine,familial,3
rituximab,symptom,3
ifn,edema,3
lansoprazole,colitis,3
propylthiouracil,agranulocytosis,3
flecainide,pneumonitis,3
azathioprine,cholestasis,3
-,sepsis,3
d,hemoglobinemia,3
-,hemoglobinemia,3
itraconazole,of,3
anti,hemoglobinemia,3
minocycline,hepatitis,3
linezolid,nephritis,3
linezolid,drug,3
gentamicin,acute,3
quetiapine,ocs,3
ccnu,fibrosis,3
drug,infarction,3
raloxifene,mesodermal,3
raloxifene,mixed,3
raloxifene,malignant,3
quetiapine,disorder,3
trimethoprim,-,3
g,monocytosis,3
cyclosporine,nephrotoxicity,3
linezolid,interstitial,3
cyclophosphamide,hepatic,3
griseofulvin,erythematosus,3
cyclophosphamide,angiosarcoma,3
lithium,nephrotoxicity,3
theophylline,ulcer,3
protamine,anaphylaxis,3
senna,hepatitis,3
-,idiopathic,3
senna,cholestatic,3
drug,epidermal,3
drug,necrolysis,3
glibenclamide,cholestasis,3
aminoglutethimide,toxicity,3
aminoglutethimide,skin,3
glibenclamide,intrahepatic,3
-,thrombotic,3
erlotinib,hepatitis,3
l,thrombosis,3
igiv,hemoglobinemia,3
interferon,cell,3
cerivastatin,rhabdomyolysis,3
levodopa,symptom,3
nitrofurantoin,toxicity,3
infliximab,infection,3
fluoxetine,death,3
imatinib,tumor,3
drug,cancer,3
morphine,pain,3
l,pancreas,3
epinephrine,myocardial,3
clindamycin,cdic,3
zolmitriptan,cord,3
macrolide,rhabdomyolysis,3
l,the,3
warfarin,skin,3
warfarin,necrosis,3
ethanol,hepatocellular,3
zolmitriptan,spinal,3
epinephrine,acute,3
vincristine,-,3
ethanol,carcinoma,3
valacyclovir,neurotoxicity,3
ptu,vasculitis,3
epinephrine,ischemia,3
l,pseudocyst,3
-,pseudocyst,3
asparaginase,the,3
asparaginase,of,3
interferon,livedo,3
interferon,reticularis,3
alpha,livedo,3
alpha,reticularis,3
morphine,status,3
lithium,disease,3
infliximab,b,3
amiodarone,pneumonitis,3
fluoxetine,disorder,3
morphine,epilepticus,3
asparaginase,pseudocyst,3
cholestyramine,hyperchloremic,3
-,pancreas,3
trimethoprim,colitis,3
lithium,nephrotic,3
ticlopidine,pulmonary,3
bretylium,tachycardia,3
l,of,3
thrombin,thrombosis,3
asparaginase,pancreas,3
verapamil,cardiac,3
doxorubicin,-,3
infliximab,lymphoma,3
captopril,pemphigus,3
tpa,hemorrhage,3
adenosine,fibrillation,3
amoxapine,dyskinesia,3
sulfamethoxazole,colitis,3
disopyramide,block,3
adenosine,atrial,3
gemcitabine,renal,3
verapamil,decompensation,3
drug,death,3
-,abdominal,2
cyclophosphamide,-,2
ifn,failure,2
chloro,allergic,2
infliximab,mycobacterium,2
fluoxetine,depression,2
infliximab,hepatitis,2
valproate,psoriasiform,2
-,parkinson,2
propoxyphene,dysrhythmia,2
-,wall,2
-,mucinosis,2
rituximab,b,2
carbamazepine,epilepsy,2
b,renal,2
recombinant,hypothyroidism,2
prednisolone,nephrotic,2
sodium,psoriasiform,2
cyclophosphamide,cutaneous,2
lithium,damage,2
2a,active,2
glibenclamide,cutaneous,2
ifn,heart,2
lithium,extrapyramidal,2
quetiapine,ketoacidosis,2
quetiapine,diabetic,2
zomepirac,renal,2
rifampicin,bullosum,2
ethambutol,vision,2
diphenhydramine,cardiac,2
paclitaxel,toxicity,2
converting,renal,2
paclitaxel,pulmonary,2
rifampicin,acquired,2
zoledronic,scleritis,2
-,impairment,2
acid,scleritis,2
albuterol,hypokalemia,2
carbonate,damage,2
diphenhydramine,toxicity,2
methylprednisolone,anaphylactoid,2
sodium,cardiac,2
antibiotic,colitis,2
leflunomide,-,2
carbamazepine,psoriasiform,2
-,infections,2
-,overdose,2
carbonate,renal,2
glibenclamide,bullae,2
phenol,neuralgia,2
phenol,trigeminal,2
betamethasone,acute,2
methotrexate,eosinophilia,2
chloro,dermatitis,2
dopa,s,2
dobutamine,-,2
dobutamine,stage,2
cloxacillin,hypersensitivity,2
b,nephrotoxicity,2
metoclopramide,oculogyric,2
ganciclovir,rash,2
sulindac,neuropathy,2
protamine,i,2
vardenafil,fibrillation,2
dobutamine,renal,2
temozolomide,s,2
7,allergic,2
dopa,daytime,2
dobutamine,disease,2
vardenafil,atrial,2
ifn,hepatotoxicity,2
ddi,-,2
7,contact,2
interferon,of,2
fk506,acidosis,2
polystyrene,colonic,2
roxithromycin,acute,2
7,dermatitis,2
betamethasone,pancreatitis,2
roxithromycin,pancreatitis,2
chloro,contact,2
didanosine,infected,2
drug,coronary,2
dobutamine,end,2
rifampin,s,2
nitrofurantoin,reactions,2
phenytoin,intoxication,2
-,pd,2
angiotensin,renal,2
-,daytime,2
olanzapine,onycholysis,2
amsacrine,necrosis,2
nitrobenzofurazan,dermatitis,2
itraconazole,neurotoxicity,2
cyclophosphamide,vasculitis,2
ifn,liver,2
cyclophosphamide,lupus,2
didanosine,hiv,2
nitrobenzofurazan,contact,2
ifn,injury,2
pseudoephedrine,hemorrhage,2
amphotericin,nephrotoxicity,2
cimetidine,fever,2
l,daytime,2
vasopressin,failure,2
nitrobenzofurazan,allergic,2
metoclopramide,crisis,2
dobutamine,myoclonus,2
drug,artery,2
drug,multiple,2
ritodrine,myotonic,2
vasopressin,acute,2
rifampicin,immunodeficiency,2
cyclofenil,reactions,2
omeprazole,esophageal,2
mannitol,glaucoma,2
omeprazole,candidiasis,2
dipyridamole,atrioventricular,2
dipyridamole,block,2
rifampicin,erythema,2
deoxyadenosine,s,2
fluoxetine,sleep,2
dipyrone,granulocytopenia,2
deoxyadenosine,',2
drug,diabetic,2
erlotinib,fibrosis,2
amiodarone,block,2
dyazide,asthma,2
imatinib,hepatotoxicity,2
nifedipine,oesophageal,2
chloro,s,2
lansoprazole,diarrhea,2
chloro,',2
lansoprazole,collagenous,2
nifedipine,reflux,2
ifnalpha,cml,2
interferon,myelogenous,2
cyclofenil,hepatic,2
carbamazepine,maculopapular,2
proton,colitis,2
penicillin,-,2
doxorubicin,cardiomyopathy,2
drug,reactions,2
theophylline,symptom,2
sumatriptan,splenic,2
cisplatinum,homonymous,2
vinblastine,carcinoma,2
vinblastine,testicular,2
drug,intravascular,2
sumatriptan,infarction,2
cisplatinum,encephalopathy,2
drug,hemolysis,2
cisplatinum,hemianopsia,2
desipramine,pain,2
insulin,hypoglycaemia,2
desipramine,swelling,2
2b,myelocytic,2
desipramine,testicular,2
theophylline,gastrointestinal,2
cisplatinum,left,2
theophylline,peptic,2
tacrolimus,rsds,2
cisplatinum,carcinoma,2
cisplatinum,testicular,2
nifedipine,-,2
sumatriptan,cardiovascular,2
sumatriptan,cardiac,2
sumatriptan,arrest,2
sotalol,bradycardia,2
fluoxetine,rbd,2
drug,osteoarticular,2
drug,rsds,2
theophylline,disease,2
glucagon,bradycardia,2
prednisone,-,2
mannitol,-,2
nitroglycerin,pulmonary,2
dextrose,anaphylactoid,2
rituximab,anemia,2
sulfate,renal,2
simvastatin,acute,2
creatinine,renal,2
inhibitor,impairment,2
inhibitor,overdose,2
propranolol,a,2
rifampicin,multiforme,2
creatinine,failure,2
decadron,cataracts,2
dextrose,reaction,2
chemotherapy,toxicity,2
phenytoin,gingival,2
ifn,congestive,2
propranolol,-,2
streptokinase,emboli,2
enzyme,renal,2
chlorambucil,chromosome,2
nafcillin,seizures,2
leflunomide,infections,2
budesonide,dysphagia,2
1b,multiple,2
diltiazem,vasculitis,2
diltiazem,cutaneous,2
1b,sclerosis,2
phenothiazines,toxicity,2
sulfasalazine,hemophagocytic,2
rifampicin,syndrome,2
carbamazepine,angioedema,2
rituximab,autoimmune,2
-,focal,2
2,',2
-,hodgkin,2
carbamazepine,hyponatraemia,2
bcnu,pneumonitis,2
amiodarone,interstitial,2
-,non,2
-,castleman,2
bcnu,interstitial,2
carmustine,pneumonitis,2
2,s,2
mannitol,angle,2
dextrose,diabetic,2
carmustine,interstitial,2
alpha,myelogenous,2
nadolol,asthma,2
simvastatin,weakness,2
pump,colitis,2
amiodarone,pneumopathy,2
propranolol,alternating,2
propranolol,sinus,2
choline,hepatotoxicity,2
alpha,leukemia,2
inhibitor,colitis,2
propranolol,sinoatrial,2
thiazide,psoriasis,2
sodium,eruption,2
propranolol,s,2
d3,hypercalcemia,2
sulfadiazine,chorioretinitis,2
phenytoin,hyperplasia,2
avastin,-,2
zomepirac,anaphylactoid,2
deoxycholate,toxicity,2
sirolimus,hepatotoxicity,2
acetylsalicylic,pericardial,2
acetylsalicylic,hemorrhage,2
acyclovir,zoster,2
formalin,radiation,2
acetylsalicylic,essential,2
acetylsalicylic,thrombocythemia,2
carbamazepine,leukopenia,2
acid,pericardial,2
carbamazepine,rash,2
trimoxazole,aplasia,2
formalin,hemorrhage,2
carbamazepine,symptoms,2
moxalactam,coagulopathy,2
interferon,neuritis,2
carbamazepine,like,2
acid,hemorrhage,2
nimesulide,pustulosis,2
alpha,optic,2
octreotide,hepatitis,2
dofetilide,fibrillation,2
nimesulide,exanthematous,2
methimazole,liver,2
acid,essential,2
alpha,neuritis,2
pegvisomant,acromegalic,2
baclofen,withdrawal,2
baclofen,syndrome,2
captopril,symptom,2
cbz,sle,2
formalin,cystitis,2
ciprofloxacin,thrombocytosis,2
phenothiazine,respiratory,2
gemcitabine,pericardial,2
acth,hyperkalemia,2
gemcitabine,effusion,2
azathioprine,systemic,2
interferon,iddm,2
cabergoline,abnormalities,2
1a,nephrotic,2
cabergoline,pleuropulmonary,2
cabergoline,s,2
beta,rrms,2
bromocriptine,abnormalities,2
bromocriptine,pleuropulmonary,2
5,bradycardia,2
-,bradycardia,2
amphotericin,arrhythmia,2
methotrexate,hiv,2
heparin,acute,2
isoniazid,gynaecomastia,2
azathioprine,lupus,2
azathioprine,erythematosus,2
antibiotics,coagulopathy,2
mtx,infection,2
mtx,opportunistic,2
mtx,infections,2
phenothiazine,distress,2
drug,cardiac,2
drug,arrhythmias,2
verapamil,atrial,2
cbz,-,2
acid,thrombocythemia,2
alpha,sclerosis,2
drug,rheumatic,2
ibopamine,failure,2
etanercept,active,2
capecitabine,syndrome,2
isoniazid,neuropathy,2
clonazepam,aggression,2
levetiracetam,psychosis,2
capecitabine,coronary,2
capecitabine,acute,2
etanercept,ankylosing,2
irbesartan,angio,2
irbesartan,-,2
irbesartan,oedema,2
irbesartan,shock,2
indomethacin,hypoxia,2
etretinate,psoriasis,2
triamcinolone,cataract,2
triamcinolone,degeneration,2
triamcinolone,loss,2
drug,distress,2
triamcinolone,vision,2
hydrochloride,rhabdomyolysis,2
enoxaparin,exanthem,2
diphenylhydantoin,porphyria,2
bromocriptine,schizophrenia,2
etanercept,spondylitis,2
methotrexate,megaloblastic,2
ritodrine,dystrophy,2
dofetilide,torsades,2
methotrexate,anaemia,2
drug,meleate,2
propofol,disease,2
fu,cell,2
-,spinal,2
heparin,pulmonary,2
ifn,lesions,2
ifn,skin,2
methotrexate,toxic,2
moxifloxacin,ulcers,2
fluvoxamine,symptoms,2
dofetilide,atrial,2
dofetilide,ischemia,2
fluvoxamine,rank,2
fluvoxamine,-,2
dofetilide,pointes,2
fluvoxamine,first,2
fluvoxamine,schneiderian,2
moxifloxacin,corneal,2
zidovudine,fetal,2
captopril,pulmonary,2
captopril,infiltrates,2
phentolamine,fibrosis,2
captopril,disease,2
amoxapine,withdrawal,2
argatroban,hepatic,2
-,cardiac,2
pegvisomant,disturbances,2
isoniazid,optic,2
ethambutol,ocular,2
ibopamine,leukopenia,2
argatroban,thrombocytopenia,2
ibopamine,congestive,2
ibopamine,heart,2
pegvisomant,enzyme,2
phenothiazine,syndrome,2
b,arrhythmia,2
trazodone,priapism,2
statin,myasthenia,2
4,allergic,2
protamine,type,2
efavirenz,psychosis,2
lorazepam,absence,2
adenosine,monomorphic,2
adenosine,tachycardia,2
recombinant,dysfunction,2
amphotericin,renal,2
metronidazole,neuropathy,2
phenytoin,cerebellar,2
phenytoin,symptom,2
interferon,dysfunction,2
tobramycin,dermatitis,2
alum,seizures,2
corticosteroids,',2
tobramycin,exfoliative,2
alpha,dysfunction,2
alum,encephalopathy,2
fenoprofen,cell,2
fenoprofen,red,2
cbz,asterixis,2
carbamazepine,asterixis,2
fenoprofen,pure,2
fluoxetine,obsessive,2
lynestrenol,hepatopathy,2
venlafaxine,urinary,2
chemotherapy,respiratory,2
hyaluronate,knee,2
epinephrine,reaction,2
statin,gravis,2
4,contact,2
acid,phosphate,2
methylphenidate,cataract,2
interferon,failure,2
allopurinol,gout,2
hydrochloride,lupus,2
fluoresone,gynecomastia,2
avastin,syndrome,2
psl,of,2
psl,the,2
phenobarbital,gynecomastia,2
simvastatin,rippling,2
psl,femoral,2
allopurinol,tophaceous,2
phenobarbital,reaction,2
phenobarbital,epileptic,2
drug,respiratory,2
imiquimod,epidermoid,2
psl,neck,2
sorbitol,colonic,2
alpha,failure,2
cefuroxime,renal,2
imiquimod,cysts,2
phenytoin,gynecomastia,2
fluoxetine,and,2
phenytoin,basilar,2
ritalin,cataract,2
phenytoin,invagination,2
allopurinol,chronic,2
propranolol,diabetic,2
4,dermatitis,2
methylphenidate,glaucoma,2
carbamazepine,hepatopathy,2
venlafaxine,ui,2
5,carcinoma,2
adrenaline,dilated,2
nevirapine,hepatitis,2
recombinant,optic,2
drug,thyroid,2
risperidone,depression,2
nevirapine,fulminant,2
recombinant,neuritis,2
prednisolone,systemic,2
tacrolimus,nephrotic,2
azathioprine,',2
tacrolimus,hus,2
prednisolone,lupus,2
sulfasalazine,disorder,2
azathioprine,s,2
sulfasalazine,lung,2
1,fibrosis,2
sulfasalazine,pigmentation,2
methazolamide,aplastic,2
amphotericin,cutaneous,2
amphotericin,leucocytoclastic,2
1,pulmonary,2
amphotericin,vasculitis,2
b,cutaneous,2
recombinant,multiple,2
b,leucocytoclastic,2
prednisolone,erythematosus,2
5,cell,2
b,vasculitis,2
ppa,paranoid,2
ppa,psychosis,2
trazodone,depression,2
adrenaline,cardiomyopathy,2
apomorphine,dyskinesias,2
trazodone,psoriasis,2
corticosteroid,cutaneous,2
propranolol,coma,2
valproic,coma,2
capecitabine,leukoencephalopathy,2
danazol,acute,2
danazol,pancreatitis,2
acid,acidosis,2
epinephrine,allergic,2
valproic,dementia,2
tolazoline,duodenal,2
acid,metabolic,2
tolazoline,ulceration,2
acid,dementia,2
acid,acne,2
trazodone,pustular,2
retinoic,acne,2
co,aplasia,2
cis,acne,2
simvastatin,disease,2
-,cystic,2
-,fulminans,2
temozolomide,fever,2
cyclosporin,cholelithiasis,2
fluoxetine,compulsive,2
13,acne,2
promethazine,coma,2
flumazenil,coma,2
alpha,nitidus,2
phenytoin,epileptic,2
a,nephrotoxicity,2
dantrolene,toxicity,2
alfa,myelocytic,2
cyclosporine,posterior,2
bromide,oesophageal,2
digoxin,coronary,2
e1,outlet,2
mtx,leukemia,2
digoxin,heart,2
e1,obstruction,2
digoxin,disease,2
rosiglitazone,-,2
flucloxacillin,aplastic,2
emepronium,oesophageal,2
fluorouracil,syndrome,2
ethambutol,symptom,2
bcg,osteomyelitis,2
drug,overdose,2
quetiapine,death,2
digoxin,atrioventricular,2
e1,-,2
e1,gastric,2
insulins,hyperglycemia,2
insulin,mellitus,2
drug,breast,2
ethambutol,infection,2
foscarnet,cmv,2
foscarnet,infection,2
furosemide,pancreatitis,2
sodium,reactions,2
gold,reactions,2
heparin,with,2
heparin,hitts,2
prostaglandin,gastric,2
fu,peripheral,2
fu,neuropathy,2
prostaglandin,-,2
prostaglandin,outlet,2
prostaglandin,obstruction,2
thalidomide,infiltrates,2
thalidomide,pulmonary,2
thalidomide,fever,2
digoxin,block,2
lenalidomide,pneumonitis,2
phenytoin,pruritus,2
lenalidomide,hypersensitivity,2
lamotrigine,localized,2
phenytoin,legs,2
ibuprofen,hypersensitivity,2
lisinopril,acute,2
phenytoin,and,2
phenytoin,face,2
flucytosine,ulcerating,2
pas,mellitus,2
pas,diabetes,2
fluorouracil,-,2
flucytosine,enteritis,2
phenytoin,the,2
lenalidomide,-,2
perhexiline,papilloedema,2
vinblastine,secretion,2
perhexiline,hepatic,2
vinblastine,hormone,2
vinblastine,antidiuretic,2
pegylated,celiac,2
pegylated,disease,2
interferon,celiac,2
vinblastine,inappropriate,2
amoxapine,cognitive,2
ribavirin,celiac,2
-,optic,2
lenalidomide,syndrome,2
lenalidomide,like,2
maleate,dysfunction,2
maleate,hepatic,2
maleate,papilloedema,2
perhexiline,dysfunction,2
diamorphine,anaphylaxis,2
captopril,reversible,2
alpha,lichen,2
disulfiram,hepatic,2
sulfamethoxazole,purpura,2
bp,reaction,2
ethylenediamine,hypersensitivity,2
risperidone,respiratory,2
nortriptyline,sinus,2
gentamicin,macular,2
nortriptyline,tachycardia,2
disulfiram,failure,2
warfarin,hypersensitivity,2
propafenone,-,2
linezolid,sideroblastic,2
lithium,depressive,2
lithium,akathisia,2
linezolid,anemia,2
drug,keratopathy,2
drug,vortex,2
ciprofloxacin,hypoglycemia,2
flecainide,encephalopathy,2
methotrexate,skin,2
nimodipine,hypotension,2
mtx,rash,2
bp,angioedematous,2
enalapril,anemia,2
trimethoprim,purpura,2
corticosteroids,pneumonitis,2
mtx,skin,2
methotrexate,aplasia,2
hydroxylapatite,prolapse,2
phenytoin,lymphadenopathy,2
mesylate,leukemia,2
-,purpura,2
sulfamethoxazole,thrombotic,2
phenytoin,rash,2
methotrexate,rash,2
nimodipine,hypoxemia,2
amiodarone,avt,2
valproic,juvenile,2
acid,hypocalcaemia,2
interferon,anemia,2
hydroxylapatite,urethral,2
2,anemia,2
capecitabine,headaches,2
acid,seizure,2
phenytoin,",",2
barbiturate,necrosis,2
tolmetin,pseudoproteinuria,2
barbiturate,hepatic,2
flucloxacillin,hepatic,2
flucloxacillin,failure,2
cimetidine,hepatitis,2
flucloxacillin,anaemia,2
hycanthone,cancer,2
hycanthone,breast,2
hycanthone,hepatotoxicity,2
acid,epilepsy,2
diphenylhydantoin,monoclonal,2
glucagon,spasm,2
lithium,masticatory,2
citalopram,hyponatremia,2
lithium,bucco,2
valproic,absence,2
disopyramide,avt,2
ciprofloxacin,acute,2
lithium,linguo,2
valproic,epilepsy,2
diphenylhydantoin,myeloma,2
diphenylhydantoin,multiple,2
acid,juvenile,2
acid,absence,2
infliximab,neuropathy,2
infliximab,vasculitis,2
quinidine,de,2
diphenylhydantoin,gammopathy,2
pas,hypoglycaemia,2
phenytoin,of,2
ezetimibe,pancreatitis,2
prazosin,pressure,2
acid,nephropathy,2
norpace,block,2
ziprasidone,tardive,2
ziprasidone,dyskinesia,2
cisplatin,-,2
bretylium,ectopy,2
ifn,multiple,2
lithium,tremor,2
flecainide,collapse,2
bretylium,fibrillation,2
prazosin,blood,2
beta,-,2
pyridoxine,seizures,2
prazosin,in,2
phenytoin,hemiparesis,2
insulin,failure,2
quetiapine,schizophrenia,2
ifn,sclerosis,2
phosphate,block,2
isoniazid,symptom,2
treosulfan,lymphocytic,2
treosulfan,-,2
treosulfan,non,2
imiquimod,psoriatic,2
c,renal,2
fentanyl,symptom,2
aza,allergic,2
aza,skin,2
disopyramide,heart,2
aza,eruptions,2
maleate,liver,2
drug,systemic,2
quetiapine,myoclonus,2
perhexiline,liver,2
drug,polymyositis,2
insulin,cardiac,2
prazosin,drop,2
cyclophosphamide,fibrosis,2
ifn,inflammatory,2
nifedipine,cerebral,2
atra,apl,2
nifedipine,rupture,2
vincristine,acoustic,2
amiodarone,atrial,2
vincristine,palsy,2
ritodrine,pulmonary,2
beta,bursitis,2
ritodrine,edema,2
valproate,seizures,2
beta,arthritis,2
terbutaline,edema,2
timolol,failure,2
timolol,heart,2
tobramycin,bronchospasm,2
digoxin,fibrillation,2
atra,ulcer,2
nifedipine,gastro,2
nifedipine,aneurysm,2
antipsychotic,tardive,2
ifn,-,2
antipsychotic,dyskinesia,2
drug,asthenozoospermia,2
amiodarone,and,2
-,bursitis,2
dopa,bipolar,2
-,bipolar,2
rituximab,nhl,2
beta,inflammatory,2
l,bipolar,2
amiodarone,thyroid,2
amiodarone,arrhythmia,2
amiodarone,torsade,2
-,ms,2
isoniazid,symptoms,2
treosulfan,ovarian,2
lithium,hyperparathyroidism,2
gold,syndrome,2
amiodarone,hyperthyroidism,2
phenytoin,tonic,2
losartan,acute,2
gold,-,2
losartan,renal,2
ptu,fulminant,2
smx,meningitis,2
amiodarone,hepatic,2
